id,category,name,role,description_cs,path_native,path_2x,path_webp,width,height,has_alpha,alpha_bbox,source_board,source_rect,derived_from,state,semantic,text_baked,content_rect,nine_slice,production_status,notes
window.lock_panel.composite_blank,windows/composites,window_lock_panel_composite_blank,window-composite,Čistý lock / authorization panel.,assets/native/windows/composites/window_lock_panel_composite_blank.png,assets/2x/windows/composites/window_lock_panel_composite_blank@2x.png,assets/webp/windows/composites/window_lock_panel_composite_blank.webp,166,127,False,"[0, 0, 166, 127]",,,window.system_modal.composite_blank,,,False,"[8, 28, 150, 91]",,production,
window.lock_panel.content,windows/content_surfaces,window_lock_panel_content,window-content-surface,Čistá obsahová plocha lock panelu.,assets/native/windows/content_surfaces/window_lock_panel_content.png,assets/2x/windows/content_surfaces/window_lock_panel_content@2x.png,assets/webp/windows/content_surfaces/window_lock_panel_content.webp,150,91,False,"[0, 0, 150, 91]",,,window.lock_panel.composite_blank,,,False,,,production,
window.lock_panel.frame,windows/frames,window_lock_panel_frame,window-frame,Rám lock panelu s průhledným obsahem.,assets/native/windows/frames/window_lock_panel_frame.png,assets/2x/windows/frames/window_lock_panel_frame@2x.png,assets/webp/windows/frames/window_lock_panel_frame.webp,166,127,True,"[0, 0, 166, 127]",,,window.lock_panel.composite_blank,,,False,"[8, 28, 150, 91]","{""left"": 8, ""top"": 28, ""right"": 8, ""bottom"": 8}",production,
window.lock_panel.frame.slice.b,nine_slice,window_lock_panel_frame_b,nine-slice-piece,9-slice díl b pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_b.png,assets/2x/nine_slice/window_lock_panel_frame_b@2x.png,assets/webp/nine_slice/window_lock_panel_frame_b.webp,150,8,False,"[0, 0, 150, 8]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.bl,nine_slice,window_lock_panel_frame_bl,nine-slice-piece,9-slice díl bl pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_bl.png,assets/2x/nine_slice/window_lock_panel_frame_bl@2x.png,assets/webp/nine_slice/window_lock_panel_frame_bl.webp,8,8,False,"[0, 0, 8, 8]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.br,nine_slice,window_lock_panel_frame_br,nine-slice-piece,9-slice díl br pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_br.png,assets/2x/nine_slice/window_lock_panel_frame_br@2x.png,assets/webp/nine_slice/window_lock_panel_frame_br.webp,8,8,False,"[0, 0, 8, 8]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.c,nine_slice,window_lock_panel_frame_c,nine-slice-piece,9-slice díl c pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_c.png,assets/2x/nine_slice/window_lock_panel_frame_c@2x.png,assets/webp/nine_slice/window_lock_panel_frame_c.webp,150,91,True,,,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.l,nine_slice,window_lock_panel_frame_l,nine-slice-piece,9-slice díl l pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_l.png,assets/2x/nine_slice/window_lock_panel_frame_l@2x.png,assets/webp/nine_slice/window_lock_panel_frame_l.webp,8,91,False,"[0, 0, 8, 91]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.r,nine_slice,window_lock_panel_frame_r,nine-slice-piece,9-slice díl r pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_r.png,assets/2x/nine_slice/window_lock_panel_frame_r@2x.png,assets/webp/nine_slice/window_lock_panel_frame_r.webp,8,91,False,"[0, 0, 8, 91]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.t,nine_slice,window_lock_panel_frame_t,nine-slice-piece,9-slice díl t pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_t.png,assets/2x/nine_slice/window_lock_panel_frame_t@2x.png,assets/webp/nine_slice/window_lock_panel_frame_t.webp,150,28,False,"[0, 0, 150, 28]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.tl,nine_slice,window_lock_panel_frame_tl,nine-slice-piece,9-slice díl tl pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_tl.png,assets/2x/nine_slice/window_lock_panel_frame_tl@2x.png,assets/webp/nine_slice/window_lock_panel_frame_tl.webp,8,28,False,"[0, 0, 8, 28]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.frame.slice.tr,nine_slice,window_lock_panel_frame_tr,nine-slice-piece,9-slice díl tr pro window.lock_panel.frame.,assets/native/nine_slice/window_lock_panel_frame_tr.png,assets/2x/nine_slice/window_lock_panel_frame_tr@2x.png,assets/webp/nine_slice/window_lock_panel_frame_tr.webp,8,28,False,"[0, 0, 8, 28]",,,window.lock_panel.frame,,,False,,,production,
window.lock_panel.reference,windows/reference,window_lock_panel_reference,window-reference,Referenční autorizační / PIN panel.,assets/native/windows/reference/window_lock_panel_reference.png,assets/2x/windows/reference/window_lock_panel_reference@2x.png,assets/webp/windows/reference/window_lock_panel_reference.webp,166,127,False,"[0, 0, 166, 127]",windows,"[1474, 120, 1640, 247]",,,,True,,,reference,
window.standard_module.composite_blank,windows/composites,window_standard_module_composite_blank,window-composite,Kompletní čisté okno standard_module.,assets/native/windows/composites/window_standard_module_composite_blank.png,assets/2x/windows/composites/window_standard_module_composite_blank@2x.png,assets/webp/windows/composites/window_standard_module_composite_blank.webp,217,155,False,"[0, 0, 217, 155]",windows,"[222, 115, 439, 270]",,,,False,"[8, 28, 201, 119]",,production,
window.standard_module.content,windows/content_surfaces,window_standard_module_content,window-content-surface,Přesná čistá obsahová plocha pro standard_module.,assets/native/windows/content_surfaces/window_standard_module_content.png,assets/2x/windows/content_surfaces/window_standard_module_content@2x.png,assets/webp/windows/content_surfaces/window_standard_module_content.webp,201,119,False,"[0, 0, 201, 119]",,,window.standard_module.composite_blank,,,False,,,production,
window.standard_module.frame,windows/frames,window_standard_module_frame,window-frame,Rám okna standard_module s průhledným content slotem.,assets/native/windows/frames/window_standard_module_frame.png,assets/2x/windows/frames/window_standard_module_frame@2x.png,assets/webp/windows/frames/window_standard_module_frame.webp,217,155,True,"[0, 0, 217, 155]",windows,"[222, 115, 439, 270]",window.standard_module.composite_blank,,,False,"[8, 28, 201, 119]","{""left"": 8, ""top"": 28, ""right"": 8, ""bottom"": 8}",production,
window.standard_module.frame.slice.b,nine_slice,window_standard_module_frame_b,nine-slice-piece,9-slice díl b pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_b.png,assets/2x/nine_slice/window_standard_module_frame_b@2x.png,assets/webp/nine_slice/window_standard_module_frame_b.webp,201,8,False,"[0, 0, 201, 8]",,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.bl,nine_slice,window_standard_module_frame_bl,nine-slice-piece,9-slice díl bl pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_bl.png,assets/2x/nine_slice/window_standard_module_frame_bl@2x.png,assets/webp/nine_slice/window_standard_module_frame_bl.webp,8,8,False,"[0, 0, 8, 8]",,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.br,nine_slice,window_standard_module_frame_br,nine-slice-piece,9-slice díl br pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_br.png,assets/2x/nine_slice/window_standard_module_frame_br@2x.png,assets/webp/nine_slice/window_standard_module_frame_br.webp,8,8,False,"[0, 0, 8, 8]",,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.c,nine_slice,window_standard_module_frame_c,nine-slice-piece,9-slice díl c pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_c.png,assets/2x/nine_slice/window_standard_module_frame_c@2x.png,assets/webp/nine_slice/window_standard_module_frame_c.webp,201,119,True,,,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.l,nine_slice,window_standard_module_frame_l,nine-slice-piece,9-slice díl l pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_l.png,assets/2x/nine_slice/window_standard_module_frame_l@2x.png,assets/webp/nine_slice/window_standard_module_frame_l.webp,8,119,False,"[0, 0, 8, 119]",,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.r,nine_slice,window_standard_module_frame_r,nine-slice-piece,9-slice díl r pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_r.png,assets/2x/nine_slice/window_standard_module_frame_r@2x.png,assets/webp/nine_slice/window_standard_module_frame_r.webp,8,119,False,"[0, 0, 8, 119]",,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.t,nine_slice,window_standard_module_frame_t,nine-slice-piece,9-slice díl t pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_t.png,assets/2x/nine_slice/window_standard_module_frame_t@2x.png,assets/webp/nine_slice/window_standard_module_frame_t.webp,201,28,False,"[0, 0, 201, 28]",,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.tl,nine_slice,window_standard_module_frame_tl,nine-slice-piece,9-slice díl tl pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_tl.png,assets/2x/nine_slice/window_standard_module_frame_tl@2x.png,assets/webp/nine_slice/window_standard_module_frame_tl.webp,8,28,False,"[0, 0, 8, 28]",,,window.standard_module.frame,,,False,,,production,
window.standard_module.frame.slice.tr,nine_slice,window_standard_module_frame_tr,nine-slice-piece,9-slice díl tr pro window.standard_module.frame.,assets/native/nine_slice/window_standard_module_frame_tr.png,assets/2x/nine_slice/window_standard_module_frame_tr@2x.png,assets/webp/nine_slice/window_standard_module_frame_tr.webp,8,28,False,"[0, 0, 8, 28]",,,window.standard_module.frame,,,False,,,production,
window.system_modal.composite_blank,windows/composites,window_system_modal_composite_blank,window-composite,Kompletní čisté okno system_modal.,assets/native/windows/composites/window_system_modal_composite_blank.png,assets/2x/windows/composites/window_system_modal_composite_blank@2x.png,assets/webp/windows/composites/window_system_modal_composite_blank.webp,175,139,False,"[0, 0, 175, 139]",windows,"[1088, 117, 1263, 256]",,,,False,"[8, 28, 159, 103]",,production,
window.system_modal.content,windows/content_surfaces,window_system_modal_content,window-content-surface,Přesná čistá obsahová plocha pro system_modal.,assets/native/windows/content_surfaces/window_system_modal_content.png,assets/2x/windows/content_surfaces/window_system_modal_content@2x.png,assets/webp/windows/content_surfaces/window_system_modal_content.webp,159,103,False,"[0, 0, 159, 103]",,,window.system_modal.composite_blank,,,False,,,production,
window.system_modal.frame,windows/frames,window_system_modal_frame,window-frame,Rám okna system_modal s průhledným content slotem.,assets/native/windows/frames/window_system_modal_frame.png,assets/2x/windows/frames/window_system_modal_frame@2x.png,assets/webp/windows/frames/window_system_modal_frame.webp,175,139,True,"[0, 0, 175, 139]",windows,"[1088, 117, 1263, 256]",window.system_modal.composite_blank,,,False,"[8, 28, 159, 103]","{""left"": 8, ""top"": 28, ""right"": 8, ""bottom"": 8}",production,
window.system_modal.frame.slice.b,nine_slice,window_system_modal_frame_b,nine-slice-piece,9-slice díl b pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_b.png,assets/2x/nine_slice/window_system_modal_frame_b@2x.png,assets/webp/nine_slice/window_system_modal_frame_b.webp,159,8,False,"[0, 0, 159, 8]",,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.bl,nine_slice,window_system_modal_frame_bl,nine-slice-piece,9-slice díl bl pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_bl.png,assets/2x/nine_slice/window_system_modal_frame_bl@2x.png,assets/webp/nine_slice/window_system_modal_frame_bl.webp,8,8,False,"[0, 0, 8, 8]",,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.br,nine_slice,window_system_modal_frame_br,nine-slice-piece,9-slice díl br pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_br.png,assets/2x/nine_slice/window_system_modal_frame_br@2x.png,assets/webp/nine_slice/window_system_modal_frame_br.webp,8,8,False,"[0, 0, 8, 8]",,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.c,nine_slice,window_system_modal_frame_c,nine-slice-piece,9-slice díl c pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_c.png,assets/2x/nine_slice/window_system_modal_frame_c@2x.png,assets/webp/nine_slice/window_system_modal_frame_c.webp,159,103,True,,,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.l,nine_slice,window_system_modal_frame_l,nine-slice-piece,9-slice díl l pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_l.png,assets/2x/nine_slice/window_system_modal_frame_l@2x.png,assets/webp/nine_slice/window_system_modal_frame_l.webp,8,103,False,"[0, 0, 8, 103]",,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.r,nine_slice,window_system_modal_frame_r,nine-slice-piece,9-slice díl r pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_r.png,assets/2x/nine_slice/window_system_modal_frame_r@2x.png,assets/webp/nine_slice/window_system_modal_frame_r.webp,8,103,False,"[0, 0, 8, 103]",,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.t,nine_slice,window_system_modal_frame_t,nine-slice-piece,9-slice díl t pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_t.png,assets/2x/nine_slice/window_system_modal_frame_t@2x.png,assets/webp/nine_slice/window_system_modal_frame_t.webp,159,28,False,"[0, 0, 159, 28]",,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.tl,nine_slice,window_system_modal_frame_tl,nine-slice-piece,9-slice díl tl pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_tl.png,assets/2x/nine_slice/window_system_modal_frame_tl@2x.png,assets/webp/nine_slice/window_system_modal_frame_tl.webp,8,28,False,"[0, 0, 8, 28]",,,window.system_modal.frame,,,False,,,production,
window.system_modal.frame.slice.tr,nine_slice,window_system_modal_frame_tr,nine-slice-piece,9-slice díl tr pro window.system_modal.frame.,assets/native/nine_slice/window_system_modal_frame_tr.png,assets/2x/nine_slice/window_system_modal_frame_tr@2x.png,assets/webp/nine_slice/window_system_modal_frame_tr.webp,8,28,False,"[0, 0, 8, 28]",,,window.system_modal.frame,,,False,,,production,
window.toast.composite_blank,windows/composites,window_toast_composite_blank,window-composite,Kompletní čisté okno toast.,assets/native/windows/composites/window_toast_composite_blank.png,assets/2x/windows/composites/window_toast_composite_blank@2x.png,assets/webp/windows/composites/window_toast_composite_blank.webp,149,65,False,"[0, 0, 149, 65]",windows,"[1289, 142, 1438, 207]",,,,False,"[8, 17, 133, 40]",,production,
window.toast.content,windows/content_surfaces,window_toast_content,window-content-surface,Přesná čistá obsahová plocha pro toast.,assets/native/windows/content_surfaces/window_toast_content.png,assets/2x/windows/content_surfaces/window_toast_content@2x.png,assets/webp/windows/content_surfaces/window_toast_content.webp,133,40,False,"[0, 0, 133, 40]",,,window.toast.composite_blank,,,False,,,production,
